idno;cntry;gndr;trmedmw;trwrkmw;trplcmw;trmdcnt;trwkcnt;trplcnt
68878;IE;2;3;3;3;3;1;3
68896;IE;1;3;3;3;3;1;2
68915;IE;2;2;2;3;3;3;3
68934;IE;2;3;3;3;3;8;8
68951;IE;2;3;3;3;1;1;3
68961;IE;1;3;3;3;3;3;3
68993;IE;2;3;3;3;1;3;2
68994;IE;2;4;3;3;1;1;1
68998;IE;2;3;3;3;8;8;8
68999;IE;1;3;3;4;3;3;3
69001;IE;2;2;2;2;1;1;3
69032;IE;1;3;3;3;3;3;3
69043;IE;1;3;3;3;3;1;3
69057;IE;2;3;3;4;3;3;3
69070;IE;1;3;1;3;3;3;3
69081;IE;2;3;3;3;8;1;8
69092;IE;1;3;3;3;8;1;8
69100;IE;1;3;3;3;1;3;3
69129;IE;1;3;3;3;1;1;3
69138;IE;2;3;3;3;3;3;3
69239;IE;2;2;2;3;1;1;3
69287;IE;1;3;3;3;3;3;3
69337;IE;2;3;3;3;3;1;2
69373;IE;2;2;3;3;1;1;3
69409;IE;1;3;3;3;3;3;3
69416;IE;2;3;3;3;3;3;3
69423;IE;2;3;3;3;3;1;7
69462;IE;2;3;3;3;3;3;3
69464;IE;2;3;3;3;3;3;3
69478;IE;1;3;3;3;3;3;3
69515;IE;2;3;3;3;8;2;8
69561;IE;2;2;3;3;3;1;3
69571;IE;2;3;3;3;1;1;2
69576;IE;2;3;3;3;3;3;3
69614;IE;2;3;7;7;3;2;1
69627;IE;2;3;3;3;3;1;2
69631;IE;2;3;3;3;3;1;3
69647;IE;2;7;7;7;7;7;7
69695;IE;2;3;3;4;3;8;3
69717;IE;1;3;3;3;1;3;3
69723;IE;2;3;3;3;3;8;8
69760;IE;1;3;3;3;3;1;8
69770;IE;2;2;1;3;3;1;3
69787;IE;2;4;4;4;1;1;8
69798;IE;2;3;3;3;3;8;3
69812;IE;2;3;2;3;1;1;3
69824;IE;1;3;3;2;3;1;1
69859;IE;1;4;3;2;3;1;3
69889;IE;1;3;3;3;1;1;2
69898;IE;1;7;7;7;1;1;3
69923;IE;2;3;3;3;8;8;1
69933;IE;2;3;3;3;3;1;3
69937;IE;1;3;3;4;8;8;3
69957;IE;1;3;3;3;3;1;3
69960;IE;1;1;3;3;1;1;3
69971;IE;2;3;3;3;3;3;3
69973;IE;1;3;3;3;3;3;3
70065;IE;2;3;3;3;8;8;8
70082;IE;2;3;3;3;3;1;2
70086;IE;1;1;1;3;3;3;3
70087;IE;1;3;3;3;3;1;3
70101;IE;2;3;2;3;3;1;3
70107;IE;1;3;3;3;3;1;3
70142;IE;2;3;3;3;3;1;3
70144;IE;2;2;3;3;1;1;3
70161;IE;2;3;3;3;3;8;8
70163;IE;1;3;3;3;3;3;3
70178;IE;1;3;3;3;2;8;3
70194;IE;1;3;2;2;3;3;3
70200;IE;2;3;3;3;3;1;3
70213;IE;2;2;3;3;3;1;3
70226;IE;2;3;3;3;3;3;3
70260;IE;1;3;3;2;3;8;2
70266;IE;2;3;3;3;3;1;3
70283;IE;2;3;3;3;3;1;3
70284;IE;1;3;4;4;7;3;3
70300;IE;2;3;3;3;3;1;3
70316;IE;1;3;3;3;3;3;3
70360;IE;1;3;3;3;3;1;2
70368;IE;2;3;3;3;2;2;1
70379;IE;1;3;3;3;3;3;3
70391;IE;1;3;3;3;3;1;3
70418;IE;2;3;3;3;3;3;3
70424;IE;1;3;3;4;3;3;3
70452;IE;1;3;3;3;3;1;3
70470;IE;2;3;3;3;3;3;3
70471;IE;1;3;3;3;2;8;2
70481;IE;2;3;3;3;3;1;3
70491;IE;2;3;3;3;8;8;8
70511;IE;2;3;3;3;3;1;8
70513;IE;1;3;3;3;3;1;3
70519;IE;2;3;3;4;3;3;3
70570;IE;2;3;3;3;3;3;3
70585;IE;1;3;3;3;3;3;3
70588;IE;2;3;3;3;3;3;3
70599;IE;2;3;3;3;8;3;8
70644;IE;2;3;3;3;3;8;3
70653;IE;1;3;8;4;8;8;8
70660;IE;2;3;1;3;3;1;2
70664;IE;2;3;3;3;3;3;3
70705;IE;2;3;3;3;3;1;3
70720;IE;1;3;3;3;3;3;3
70728;IE;2;3;2;3;1;1;7
70805;IE;1;3;3;3;3;3;3
70848;IE;1;3;3;3;3;3;3
70869;IE;1;3;3;3;3;3;3
70888;IE;1;3;3;3;3;3;3
70894;IE;2;3;4;4;2;1;2
70913;IE;2;3;3;3;2;2;2
70921;IE;2;2;3;3;1;3;1
70938;IE;1;3;3;4;8;8;8
70947;IE;1;3;3;3;2;3;2
70950;IE;1;3;3;3;3;3;3
70969;IE;1;3;3;3;3;1;2
70975;IE;2;3;3;3;3;3;3
70991;IE;1;3;3;3;3;8;3
71003;IE;1;3;3;3;3;2;3
71056;IE;2;3;3;3;3;1;1
71078;IE;2;3;3;3;3;1;3
71080;IE;1;3;8;3;3;8;8
71109;IE;2;3;3;3;3;3;3
71150;IE;2;3;3;3;3;1;3
71156;IE;2;3;3;3;3;1;3
71170;IE;2;1;3;3;3;1;3
71174;IE;1;3;3;3;3;3;3
71175;IE;1;3;3;3;3;3;3
71186;IE;1;3;3;3;3;3;3
71188;IE;2;3;3;3;1;3;3
71217;IE;1;3;3;3;3;3;3
71263;IE;1;3;3;3;3;3;3
71272;IE;2;3;2;3;3;1;3
71291;IE;2;3;3;3;1;1;3
71294;IE;2;3;3;3;3;3;3
71316;IE;2;3;3;3;3;3;3
71321;IE;2;3;3;3;3;3;3
71323;IE;1;3;4;3;3;3;2
71329;IE;1;3;1;3;3;1;2
71333;IE;1;2;2;3;2;2;1
71362;IE;1;3;3;3;3;3;3
71386;IE;2;3;3;3;3;1;2
71426;IE;2;3;3;3;3;1;8
71436;IE;2;3;3;3;1;2;3
71449;IE;1;3;3;3;8;1;3
71452;IE;1;3;3;3;3;8;3
71464;IE;2;3;3;3;1;1;2
71480;IE;2;3;3;1;2;3;1
71497;IE;2;3;3;3;3;1;3
71509;IE;1;3;3;3;3;3;2
71513;IE;1;3;3;3;3;3;3
71518;IE;2;3;3;3;3;3;3
71543;IE;1;3;3;3;3;3;3
71563;IE;1;3;2;3;3;1;3
71573;IE;1;3;3;3;3;3;3
71609;IE;2;3;3;3;3;8;7
71627;IE;2;3;2;3;3;1;3
71630;IE;1;3;3;3;3;1;3
71654;IE;1;3;3;3;8;8;3
71661;IE;2;3;2;4;1;1;2
71662;IE;1;3;3;3;3;7;3
71686;IE;1;3;3;3;8;1;8
71691;IE;2;3;3;4;3;1;3
71703;IE;1;3;3;4;3;3;2
71734;IE;2;2;1;1;1;1;1
71746;IE;1;3;3;3;3;3;3
71747;IE;1;3;3;3;3;1;3
71761;IE;2;3;3;3;1;1;3
71766;IE;1;3;3;3;1;1;3
71770;IE;1;3;3;3;3;8;3
71812;IE;2;3;3;3;3;3;3
71817;IE;1;3;3;3;2;8;2
71872;IE;1;3;3;3;3;3;3
71884;IE;1;3;3;3;3;3;2
71899;IE;2;3;3;3;8;1;3
71901;IE;1;4;2;3;3;3;3
71916;IE;1;3;3;3;8;8;2
71936;IE;2;3;3;4;3;3;3
71979;IE;2;3;3;3;3;3;3
71993;IE;1;7;7;3;3;3;3
72008;IE;2;3;3;3;1;1;2
72013;IE;2;3;3;3;3;3;3
72039;IE;1;3;3;3;3;3;3
72045;IE;2;3;3;3;3;3;3
72061;IE;1;3;3;3;3;3;3
72072;IE;1;3;3;3;3;3;3
72154;IE;1;3;1;3;3;8;3
72170;IE;2;3;3;4;8;7;7
72185;IE;1;3;3;3;3;3;3
72195;IE;2;3;3;3;3;3;3
72198;IE;2;3;3;3;3;1;3
72207;IE;2;3;3;3;3;3;2
72209;IE;1;3;3;3;3;8;2
72226;IE;2;3;3;3;3;1;3
72228;IE;2;3;3;3;3;3;3
72237;IE;2;3;1;3;3;1;3
72256;IE;2;3;3;3;3;1;3
72264;IE;2;3;1;3;3;1;3
72268;IE;1;3;1;3;8;3;8
72333;IE;2;3;3;3;3;1;8
72335;IE;1;3;3;3;3;8;8
72341;IE;1;3;3;3;3;3;3
72345;IE;2;4;4;3;3;8;3
72355;IE;2;1;3;4;3;1;3
72359;IE;2;3;3;3;3;3;3
72373;IE;2;3;3;3;3;8;3
72374;IE;1;3;3;3;8;1;2
72389;IE;2;1;1;3;3;3;3
72406;IE;1;3;3;3;3;3;3
72409;IE;2;3;3;3;3;3;3
72458;IE;2;3;3;3;3;3;3
72471;IE;2;1;3;3;1;1;3
72473;IE;2;3;3;4;3;3;3
72490;IE;2;3;3;3;3;3;3
72500;IE;1;3;3;3;3;1;3
72512;IE;1;3;3;3;3;3;3
72560;IE;1;3;3;3;2;3;2
72581;IE;2;1;3;4;3;1;2
72587;IE;2;3;3;3;3;3;3
72600;IE;2;3;3;3;3;1;1
72602;IE;2;3;3;3;3;1;3
72603;IE;2;3;2;3;3;1;3
72661;IE;2;4;3;3;3;1;3
72721;IE;2;3;3;3;1;1;3
72736;IE;2;3;3;3;3;3;3
72752;IE;2;3;1;3;3;1;8
72784;IE;2;3;3;3;3;1;3
72810;IE;1;3;3;3;3;3;3
72811;IE;1;3;3;3;3;3;2
72820;IE;1;3;3;3;3;3;3
72829;IE;1;3;3;3;3;8;8
72846;IE;1;3;2;2;2;2;2
72847;IE;1;3;3;3;3;3;3
72850;IE;1;3;3;3;3;3;3
72891;IE;2;3;3;3;3;3;2
72898;IE;1;3;3;3;3;3;3
72914;IE;1;3;3;4;3;3;3
72941;IE;1;3;2;1;3;3;2
72949;IE;2;3;8;3;1;1;1
72986;IE;2;3;2;3;3;1;8
72992;IE;1;3;3;3;3;3;3
72996;IE;2;3;3;3;3;3;3
72999;IE;2;3;3;3;1;8;8
73001;IE;2;3;3;3;3;3;3
73010;IE;1;3;3;3;3;7;3
73028;IE;1;3;3;3;3;3;3
73051;IE;2;3;3;4;2;2;3
73059;IE;1;3;2;3;8;8;8
73077;IE;1;3;3;3;3;1;3
73120;IE;1;3;3;4;3;3;3
73149;IE;1;3;3;3;3;3;3
73162;IE;1;3;3;3;8;8;3
73170;IE;1;3;3;3;3;3;3
73200;IE;2;3;3;3;3;3;3
73218;IE;2;2;4;4;1;1;3
73247;IE;2;3;3;3;3;1;1
73254;IE;1;3;1;1;3;3;3
73259;IE;2;3;3;3;3;1;3
73262;IE;1;3;3;3;3;3;2
73263;IE;1;3;3;3;3;3;3
73284;IE;2;3;3;3;3;3;3
73311;IE;1;3;3;3;3;1;3
73330;IE;1;3;3;3;3;3;3
73331;IE;2;3;3;3;3;3;3
73371;IE;1;3;2;2;3;3;3
73392;IE;1;3;3;3;3;8;2
73405;IE;1;3;3;3;8;3;3
73407;IE;1;3;3;4;3;1;2
73413;IE;1;3;3;3;3;3;3
73414;IE;1;3;3;3;3;1;3
73421;IE;1;3;3;3;3;3;3
73433;IE;1;3;3;3;3;3;3
73445;IE;2;3;3;3;8;1;3
73478;IE;1;4;1;3;3;3;3
73492;IE;2;3;3;3;3;8;2
73501;IE;2;3;2;3;3;1;3
73503;IE;1;3;3;3;3;3;3
73540;IE;2;3;3;3;3;3;3
73579;IE;1;3;3;3;3;1;3
73586;IE;1;3;3;1;1;1;2
73618;IE;2;2;3;3;1;1;1
73627;IE;2;3;3;3;8;8;8
73654;IE;1;3;1;3;8;3;3
73700;IE;1;3;3;3;3;3;3
73705;IE;2;3;3;3;3;8;3
73709;IE;2;3;3;4;3;8;8
73714;IE;2;3;2;3;3;1;8
73719;IE;1;3;4;3;3;8;8
73723;IE;2;3;3;3;3;3;3
73734;IE;1;3;3;3;3;8;3
73778;IE;2;2;2;3;1;1;8
73809;IE;1;3;3;3;8;1;3
73826;IE;1;3;3;3;3;3;3
73842;IE;2;3;3;3;8;3;3
73872;IE;1;3;3;3;3;3;3
73881;IE;2;3;3;3;1;1;2
73896;IE;1;3;3;3;8;1;2
73900;IE;2;3;3;3;3;3;3
73909;IE;2;3;3;3;3;3;3
73911;IE;1;3;3;3;3;1;3
73919;IE;2;3;3;3;3;1;2
73932;IE;2;3;3;3;3;3;3
73961;IE;1;3;3;3;3;3;2
74022;IE;2;3;3;3;3;1;3
74025;IE;2;3;3;4;1;1;8
74035;IE;1;3;3;3;3;3;3
74058;IE;1;3;3;3;3;3;3
74063;IE;1;3;3;3;3;1;7
74153;IE;1;3;1;3;3;3;3
74157;IE;1;3;3;3;3;1;3
74176;IE;2;3;3;3;3;3;3
74178;IE;1;3;3;3;3;3;3
74205;IE;1;3;3;3;3;3;3
74207;IE;1;3;3;3;3;8;3
74214;IE;1;3;3;3;3;3;3
74226;IE;1;3;4;3;3;8;8
74242;IE;1;3;3;3;8;8;8
74243;IE;1;3;3;3;3;1;3
74261;IE;2;3;3;3;3;3;3
74274;IE;2;3;3;3;3;3;8
74295;IE;2;3;1;3;3;1;3
74342;IE;1;3;3;3;2;1;2
74396;IE;1;3;3;3;3;3;3
74426;IE;2;3;3;7;3;1;7
74435;IE;2;3;3;3;3;1;2
74512;IE;2;3;3;4;3;3;3
74517;IE;1;3;3;3;3;3;3
74523;IE;2;3;3;3;3;1;3
74528;IE;2;3;3;3;3;1;3
74536;IE;2;3;3;3;3;1;3
74552;IE;2;3;3;3;3;3;3
74561;IE;1;3;3;3;3;8;8
74564;IE;1;3;3;4;3;3;2
74595;IE;1;3;3;3;3;3;3
74604;IE;1;3;3;3;3;1;8
74650;IE;1;3;3;3;3;1;3
74651;IE;1;3;3;3;3;3;3
74653;IE;2;3;3;3;3;1;3
74672;IE;2;3;3;3;3;3;3
74674;IE;2;3;3;3;3;3;3
74717;IE;2;2;1;3;8;1;2
74750;IE;1;3;3;3;3;1;3
74759;IE;2;3;3;3;3;1;3
74780;IE;1;3;3;3;2;1;3
74797;IE;2;3;3;3;3;3;3
74840;IE;2;3;3;3;3;1;8
74844;IE;2;3;3;3;1;1;2
74854;IE;2;3;3;3;1;1;3
74890;IE;2;3;3;3;3;8;3
74906;IE;1;3;3;3;3;8;3
74930;IE;2;2;2;3;1;1;3
74946;IE;2;3;3;3;3;1;2
74967;IE;1;2;3;2;8;8;8
74970;IE;1;3;3;3;3;3;3
74989;IE;2;3;1;3;3;1;8
74996;IE;2;3;3;3;3;1;3
75055;IE;1;3;3;3;3;1;8
75103;IE;2;3;3;3;3;1;3
75120;IE;2;3;3;3;3;3;3
75127;IE;2;3;3;3;3;3;3
75139;IE;2;3;3;3;3;3;3
75152;IE;1;3;3;3;1;3;3
75179;IE;1;3;3;3;3;3;3
75189;IE;2;3;3;3;3;3;3
75197;IE;2;2;3;3;3;3;3
75212;IE;2;3;3;3;1;1;3
75229;IE;2;3;3;3;3;3;3
75239;IE;1;3;3;3;3;3;3
75242;IE;2;3;2;3;1;1;3
75258;IE;1;3;3;3;3;3;3
75266;IE;2;3;1;3;3;1;3
75296;IE;2;3;3;3;1;1;1
75324;IE;1;3;3;3;3;3;3
75326;IE;1;3;3;3;3;1;3
75327;IE;2;3;3;3;3;1;3
75341;IE;1;3;3;3;1;1;2
75354;IE;2;3;3;3;3;3;3
75404;IE;1;3;3;3;1;1;1
75420;IE;2;3;3;3;3;1;3
75422;IE;2;1;1;3;1;1;3
75424;IE;1;3;3;3;3;3;3
75453;IE;2;3;3;3;8;1;8
75462;IE;2;3;3;3;3;3;3
75465;IE;2;3;3;3;1;1;3
75494;IE;2;3;3;3;3;3;3
75513;IE;1;3;3;3;3;8;3
75534;IE;1;3;3;3;3;1;3
75562;IE;2;3;3;3;3;3;3
75579;IE;2;3;3;3;3;3;3
75584;IE;2;3;3;3;3;1;2
75596;IE;1;3;3;4;2;1;2
75614;IE;1;3;3;3;3;8;3
75643;IE;2;3;2;3;3;2;3
75646;IE;2;3;3;3;3;1;3
75673;IE;2;3;3;3;3;8;8
75677;IE;2;3;3;3;3;3;3
75687;IE;1;3;3;3;3;1;3
75709;IE;1;3;3;3;3;1;3
75722;IE;2;3;3;3;3;8;3
75736;IE;2;3;3;3;3;2;3
75740;IE;1;3;3;4;3;3;3
75743;IE;1;3;3;3;3;3;3
75762;IE;2;3;2;3;3;1;3
75785;IE;1;3;3;3;3;3;3
75794;IE;1;3;4;3;2;1;8
75824;IE;2;3;2;3;1;1;3
75834;IE;2;3;3;3;3;1;3
75846;IE;2;3;4;2;1;2;3
75853;IE;1;3;3;3;3;3;3
75871;IE;1;3;3;3;8;1;8
75886;IE;2;3;3;3;8;8;8
75891;IE;1;3;3;3;3;3;3
75899;IE;1;3;3;3;3;3;3
75930;IE;2;3;3;3;3;1;8
75964;IE;1;6;6;6;3;8;8
75974;IE;1;3;3;3;3;1;3
76005;IE;2;3;3;3;8;2;3
76010;IE;1;3;3;3;3;3;3
76050;IE;2;3;3;3;3;3;3
76059;IE;2;3;3;3;3;3;3
76065;IE;2;3;3;3;3;3;3
76097;IE;2;3;3;3;3;3;3
76132;IE;1;3;3;3;3;3;3
76169;IE;1;3;3;3;3;8;8
76173;IE;1;3;3;3;3;1;3
76206;IE;2;3;3;3;1;1;2
76221;IE;2;3;3;3;3;1;3
76250;IE;1;1;3;3;8;8;8
76350;IE;1;3;3;3;3;3;3
76383;IE;1;3;3;3;3;1;3
76403;IE;1;3;3;3;3;1;3
76412;IE;2;3;3;3;3;3;3
76432;IE;1;3;3;3;3;1;3
76501;IE;2;3;3;3;1;1;3
76519;IE;2;3;3;3;3;3;3
76537;IE;1;3;3;4;3;3;3
76572;IE;2;2;1;4;8;1;8
76592;IE;2;3;3;3;3;1;3
76639;IE;2;3;3;3;3;3;3
76652;IE;1;3;3;3;1;3;3
76663;IE;1;3;3;3;3;2;2
76671;IE;2;3;3;3;3;1;3
76717;IE;2;2;3;3;3;1;8
76739;IE;1;2;2;3;3;3;3
76772;IE;1;3;4;3;8;8;3
76777;IE;1;3;3;3;8;8;3
76780;IE;2;3;3;3;8;1;8
76793;IE;2;3;4;3;3;1;2
76798;IE;2;3;3;3;3;1;3
76860;IE;1;3;3;3;3;3;3
76861;IE;2;3;3;3;2;1;3
76867;IE;1;3;3;3;3;3;3
76877;IE;1;3;3;3;3;3;3
76900;IE;1;3;3;3;3;3;3
76901;IE;2;3;3;3;3;1;3
76904;IE;2;3;3;3;1;3;3
76905;IE;2;3;3;3;3;1;3
76908;IE;2;3;3;3;2;3;3
76921;IE;1;3;3;3;8;3;2
76941;IE;1;3;2;3;3;3;3
76957;IE;2;2;2;3;3;1;3
76967;IE;1;3;3;3;3;3;2
77012;IE;1;3;2;1;3;2;2
77016;IE;2;3;3;3;3;8;3
77049;IE;2;3;4;3;8;8;1
77054;IE;2;3;3;3;3;3;3
77056;IE;2;3;1;3;3;1;8
77063;IE;1;3;3;3;3;3;3
77064;IE;2;3;3;3;1;1;2
77076;IE;1;1;3;3;3;3;1
77093;IE;1;3;3;3;3;3;3
77106;IE;1;3;3;3;1;3;3
77118;IE;2;3;3;3;3;1;3
77152;IE;1;3;3;3;2;3;2
77167;IE;2;3;3;3;3;1;3
77211;IE;2;1;3;3;1;3;8
77227;IE;2;3;4;4;3;8;3
77325;IE;2;3;2;3;3;1;3
77355;IE;1;3;3;3;3;3;3
77373;IE;2;3;3;3;8;1;3
77375;IE;2;3;3;3;3;3;3
77376;IE;1;3;3;3;1;1;8
77384;IE;2;3;3;1;3;8;8
77405;IE;1;3;3;3;1;1;3
77415;IE;1;3;3;3;3;3;3
77430;IE;1;3;3;3;3;1;3
77450;IE;1;3;3;3;3;3;3
77451;IE;2;2;3;1;1;1;3
77461;IE;2;3;3;3;3;3;3
77469;IE;1;3;3;3;3;3;2
77484;IE;2;1;2;3;8;1;1
77493;IE;1;3;3;3;3;1;2
77517;IE;2;3;2;4;3;1;3
77528;IE;1;3;3;3;3;1;3
77557;IE;2;3;3;3;3;3;3
77574;IE;1;3;3;2;1;3;2
77585;IE;1;6;6;6;3;1;8
77590;IE;1;3;2;3;3;2;3
77642;IE;1;3;3;3;3;3;3
77658;IE;2;3;2;3;1;2;3
77666;IE;2;3;3;3;3;3;3
77670;IE;1;3;3;3;3;1;3
77687;IE;1;3;3;3;8;1;3
77739;IE;2;3;3;3;3;1;3
77767;IE;2;3;3;3;3;3;3
77777;IE;2;3;3;2;3;3;3
77780;IE;1;3;3;3;8;1;3
77789;IE;1;2;1;1;2;2;2
77844;IE;2;3;3;3;3;3;3
77845;IE;1;3;3;3;1;3;3
77846;IE;1;3;3;3;3;1;3
77850;IE;1;3;3;3;3;1;3
77854;IE;2;3;3;3;3;3;3
77855;IE;2;3;3;3;3;3;3
77912;IE;2;3;3;3;3;3;3
77934;IE;2;2;3;3;2;1;1
77945;IE;1;3;3;3;3;3;3
77964;IE;2;3;3;3;3;1;3
77982;IE;1;3;3;3;3;3;3
77996;IE;1;3;3;3;3;3;3
78001;IE;2;3;3;3;3;3;8
78033;IE;2;3;3;3;3;3;8
78041;IE;1;3;3;3;3;8;3
78054;IE;1;3;3;3;3;3;3
78064;IE;1;3;1;4;3;3;2
78068;IE;2;3;3;3;3;1;3
78073;IE;2;3;2;3;1;3;8
78075;IE;2;3;3;3;3;3;3
78092;IE;2;3;3;3;3;1;3
78106;IE;2;3;3;3;8;8;3
78114;IE;2;3;3;3;3;3;3
78131;IE;1;3;2;3;1;1;3
78292;IE;1;3;2;2;3;3;1
78305;IE;2;3;3;3;3;3;3
78329;IE;1;3;3;3;3;1;8
78344;IE;2;3;3;3;3;1;3
78352;IE;1;4;3;4;3;8;1
78360;IE;2;3;3;1;3;1;8
78362;IE;1;3;3;3;3;1;3
78378;IE;2;3;3;3;2;2;3
78382;IE;2;3;3;3;3;1;8
78401;IE;2;3;3;4;3;3;8
78415;IE;1;3;3;3;3;8;2
78428;IE;1;3;2;2;2;2;2
78433;IE;1;3;3;3;3;1;3
78446;IE;1;3;3;3;1;3;3
78469;IE;2;3;3;3;3;3;3
78473;IE;1;3;3;3;3;1;3
78502;IE;1;3;3;3;3;3;3
78516;IE;1;3;3;1;3;3;3
78543;IE;1;3;3;3;3;3;3
78562;IE;1;1;2;3;2;2;2
78572;IE;1;3;3;3;3;1;3
78580;IE;2;2;3;8;3;3;3
78597;IE;2;3;3;3;3;1;2
78616;IE;2;3;3;3;3;3;3
78655;IE;1;3;3;3;3;3;3
78662;IE;1;3;3;4;8;3;3
78663;IE;2;3;3;3;1;1;8
78681;IE;1;3;3;3;3;1;2
78690;IE;1;3;3;3;8;8;8
78691;IE;2;3;3;3;3;1;3
78700;IE;2;3;2;3;3;1;3
78732;IE;2;3;2;3;3;1;3
78824;IE;1;3;3;3;3;3;3
78832;IE;2;3;3;3;1;1;8
78854;IE;1;3;3;3;3;3;3
78855;IE;2;3;3;3;3;3;3
78860;IE;1;3;3;3;3;3;3
78875;IE;2;1;3;3;1;1;2
78883;IE;2;3;3;3;3;3;3
78927;IE;1;3;3;3;3;3;3
78971;IE;1;3;3;4;2;3;3
78983;IE;1;3;3;1;3;3;3
78987;IE;2;3;3;4;3;3;3
78999;IE;1;3;3;3;3;3;3
79000;IE;2;3;3;3;3;3;3
79008;IE;1;3;3;3;1;1;8
79015;IE;2;3;3;3;3;3;3
79057;IE;2;1;3;3;3;1;3
79065;IE;2;2;3;3;1;1;3
79080;IE;2;1;3;3;3;3;3
79106;IE;2;3;2;3;8;1;8
79115;IE;1;3;3;3;3;3;3
79117;IE;1;3;3;3;3;8;2
79144;IE;2;3;3;3;3;3;8
79148;IE;1;3;3;3;1;1;8
79150;IE;1;3;3;3;3;3;8
79161;IE;2;2;2;3;1;1;8
79164;IE;2;3;3;3;3;1;8
79176;IE;2;2;2;2;1;2;2
79180;IE;1;3;3;3;1;1;8
79184;IE;1;3;3;3;3;3;3
79185;IE;2;3;3;3;3;1;3
79191;IE;2;3;3;3;3;3;3
79209;IE;1;3;3;3;8;8;8
79218;IE;1;3;3;4;3;1;3
79224;IE;2;3;2;3;1;1;8
79232;IE;1;3;3;3;3;3;2
79303;IE;1;3;3;1;3;1;3
79329;IE;2;3;3;3;1;1;8
79341;IE;1;3;3;3;3;1;3
79347;IE;1;3;3;3;3;3;3
79355;IE;2;3;3;3;1;1;3
79359;IE;2;3;3;4;3;3;3
79369;IE;1;3;3;3;3;3;3
79375;IE;2;3;3;3;3;1;3
79394;IE;2;3;3;3;3;3;3
79450;IE;1;3;3;4;1;1;3
79485;IE;1;3;3;3;3;8;3
79488;IE;2;3;3;3;1;3;2
79500;IE;2;3;3;3;3;3;2
79504;IE;2;3;3;3;1;1;3
79506;IE;2;3;1;3;3;1;3
79510;IE;1;3;3;3;3;3;8
79520;IE;1;3;3;3;3;3;3
79553;IE;1;3;3;3;3;1;3
79559;IE;1;3;3;3;3;3;3
79600;IE;2;3;3;3;3;3;3
79606;IE;2;3;3;3;3;3;3
79615;IE;2;3;1;3;3;1;3
79679;IE;2;3;3;3;3;8;3
79705;IE;1;3;3;3;1;1;3
79721;IE;1;3;3;3;1;8;2
79722;IE;1;3;3;3;3;3;3
79725;IE;2;3;3;3;3;1;3
79759;IE;2;2;3;4;3;3;3
79784;IE;2;3;1;3;3;1;2
79788;IE;1;3;3;3;3;3;3
79822;IE;2;3;3;3;3;1;3
79895;IE;2;3;3;3;3;3;3
79906;IE;2;3;3;3;3;8;3
79943;IE;2;2;1;3;3;1;1
79950;IE;2;3;3;3;3;3;3
80010;IE;1;3;3;3;1;1;2
80036;IE;2;3;3;3;3;3;3
80045;IE;2;1;2;3;2;1;3
80047;IE;1;3;3;3;1;1;8
80053;IE;2;3;2;3;3;1;2
80073;IE;2;3;1;3;1;1;3
80081;IE;2;3;3;3;3;1;3
80112;IE;2;3;1;3;3;1;8
80123;IE;1;3;3;3;3;3;3
80139;IE;2;3;1;3;3;1;3
80152;IE;2;3;3;3;3;3;3
80157;IE;2;3;3;3;3;3;3
80228;IE;2;3;3;3;8;7;1
80279;IE;1;3;3;3;1;1;3
80283;IE;1;3;3;3;3;1;3
80288;IE;2;3;2;3;8;8;8
80293;IE;1;3;3;3;1;1;3
80329;IE;2;1;1;3;3;1;8
80362;IE;1;4;3;3;3;3;8
80394;IE;2;2;3;3;1;1;3
80397;IE;2;3;4;3;1;1;8
80398;IE;2;3;3;3;3;3;3
80442;IE;2;3;3;3;3;1;1
80449;IE;1;3;3;3;3;3;3
80473;IE;2;3;3;3;3;3;3
80483;IE;1;3;3;3;3;3;1
80549;IE;1;3;3;3;3;3;3
80553;IE;1;3;3;3;3;1;3
80557;IE;2;3;3;3;3;1;2
80569;IE;2;3;3;3;3;3;3
80596;IE;1;3;3;3;3;3;3
80603;IE;2;3;2;4;1;1;2
80608;IE;1;3;3;3;3;8;3
80627;IE;2;3;3;3;3;1;8
80645;IE;2;3;3;3;3;1;8
80646;IE;2;3;8;3;3;1;2
80650;IE;2;2;2;3;1;1;3
80661;IE;2;3;1;3;3;1;3
80662;IE;2;3;3;3;3;3;3
80667;IE;2;3;3;3;3;3;3
80696;IE;2;3;1;3;3;1;8
80704;IE;1;3;3;3;3;8;8
80730;IE;2;3;3;3;8;8;8
80746;IE;1;3;3;3;3;3;3
80757;IE;2;3;3;3;1;1;3
80904;IE;2;3;3;3;3;3;3
80930;IE;1;3;2;3;3;3;3
80949;IE;2;3;4;3;8;8;3
80953;IE;1;3;3;3;3;3;3
80968;IE;2;3;2;3;1;1;8
80976;IE;1;3;3;3;8;3;3
80982;IE;1;3;3;3;3;3;3
80999;IE;2;3;3;3;3;8;8
81021;IE;1;2;3;3;3;3;3
81052;IE;2;3;3;3;3;3;3
81087;IE;1;3;3;3;3;3;3
81094;IE;1;3;3;3;3;1;3
81127;IE;1;3;3;3;3;3;3
81141;IE;2;1;2;3;1;1;3
81152;IE;2;2;2;3;1;1;2
81153;IE;1;3;3;3;3;8;3
81157;IE;2;3;2;1;1;1;3
81163;IE;1;3;3;3;3;3;3
81182;IE;2;3;3;3;3;3;3
81261;IE;2;3;3;3;3;3;3
